Ticker_id,Date,Open,High,Low,Close,Volume
INDEXSP:.INX,2018-04-10 16.00.00,"2638,41","2665,45","2635,78","2656,87",0
INDEXSP:.INX,2018-04-11 16.00.00,"2643,89","2661,43","2639,25","2642,19",0
INDEXSP:.INX,2018-04-12 16.00.00,"2653,83","2674,72","2653,83","2663,99",0
INDEXSP:.INX,2018-04-13 16.00.00,"2676,9","2680,26","2645,05","2656,3",0
INDEXSP:.INX,2018-04-16 16.00.00,"2670,1","2686,49","2665,16","2677,84",0
INDEXSP:.INX,2018-04-17 16.00.00,"2692,74","2713,34","2692,05","2706,39",0
INDEXSP:.INX,2018-04-18 16.00.00,"2710,11","2717,49","2703,63","2708,64",0
INDEXSP:.INX,2018-04-19 16.00.00,"2701,16","2702,84","2681,9","2693,13",0
INDEXSP:.INX,2018-04-20 16.00.00,"2692,56","2693,94","2660,61","2670,14",0
INDEXSP:.INX,2018-04-23 16.00.00,"2675,4","2682,86","2657,99","2670,29",0
INDEXSP:.INX,2018-04-24 16.00.00,"2680,8","2683,55","2617,32","2634,56",0
INDEXSP:.INX,2018-04-25 16.00.00,"2634,92","2645,3","2612,67","2639,4",0
INDEXSP:.INX,2018-04-26 16.00.00,"2651,65","2676,48","2647,16","2666,94",0
INDEXSP:.INX,2018-04-27 16.00.00,"2675,47","2677,35","2659,01","2669,91",0
INDEXSP:.INX,2018-04-30 16.00.00,"2675,05","2682,92","2648,04","2648,05",0
INDEXSP:.INX,2018-05-01 16.00.00,"2643,64","2655,27","2625,41","2654,8",0
INDEXSP:.INX,2018-05-02 16.00.00,"2654,24","2660,87","2631,7","2635,67",0
INDEXSP:.INX,2018-05-03 16.00.00,"2628,08","2637,14","2594,62","2629,73",0
INDEXSP:.INX,2018-05-04 16.00.00,"2621,45","2670,93","2615,32","2663,42",0
INDEXSP:.INX,2018-05-07 16.00.00,"2669,36","2683,35","2664,7","2672,63",0
INDEXSP:.INX,2018-05-08 16.00.00,"2670,26","2676,34","2655,2","2671,92",0
INDEXSP:.INX,2018-05-09 16.00.00,"2678,12","2701,27","2674,14","2697,79",0
INDEXSP:.INX,2018-05-10 16.00.00,"2705,02","2726,11","2704,54","2723,07",0
INDEXSP:.INX,2018-05-11 16.00.00,"2722,7","2732,86","2717,45","2727,72",0
INDEXSP:.INX,2018-05-14 16.00.00,"2733,37","2742,1","2725,47","2730,13",0
INDEXSP:.INX,2018-05-15 16.00.00,"2718,59","2718,59","2701,91","2711,45",0
INDEXSP:.INX,2018-05-16 16.00.00,"2712,62","2727,76","2712,17","2722,46",0
INDEXSP:.INX,2018-05-17 16.00.00,"2719,71","2731,96","2711,36","2720,13",0
INDEXSP:.INX,2018-05-18 16.00.00,"2717,35","2719,5","2709,18","2712,97",0
INDEXSP:.INX,2018-05-21 16.00.00,"2725,95","2739,19","2725,7","2733,01",0
INDEXSP:.INX,2018-05-22 16.00.00,"2738,34","2742,24","2721,88","2724,44",0
INDEXSP:.INX,2018-05-23 16.00.00,"2713,98","2733,33","2709,54","2733,29",0
INDEXSP:.INX,2018-05-24 16.00.00,"2730,94","2731,97","2707,38","2727,76",0
INDEXSP:.INX,2018-05-25 16.00.00,"2723,6","2727,36","2714,99","2721,33",0
INDEXSP:.INX,2018-05-29 16.00.00,"2705,11","2710,67","2676,81","2689,86",0
INDEXSP:.INX,2018-05-30 16.00.00,"2702,43","2729,34","2702,43","2724,01",0
INDEXSP:.INX,2018-05-31 16.00.00,"2720,98","2722,5","2700,68","2705,27",0
INDEXSP:.INX,2018-06-01 16.00.00,"2718,7","2736,93","2718,7","2734,62",0
INDEXSP:.INX,2018-06-04 16.00.00,"2741,67","2749,16","2740,54","2746,87",0
INDEXSP:.INX,2018-06-05 16.00.00,"2748,46","2752,61","2739,51","2748,8",0
INDEXSP:.INX,2018-06-06 16.00.00,"2753,25","2772,39","2748,46","2772,35",0
INDEXSP:.INX,2018-06-07 16.00.00,"2774,84","2779,9","2760,16","2770,37",0
INDEXSP:.INX,2018-06-08 16.00.00,"2765,84","2779,39","2763,59","2779,03",0
INDEXSP:.INX,2018-06-11 16.00.00,"2780,18","2790,21","2780,17",2782,0
INDEXSP:.INX,2018-06-12 16.00.00,"2785,6","2789,8","2778,78","2786,85",0
INDEXSP:.INX,2018-06-13 16.00.00,"2787,94","2791,47","2774,65","2775,63",0
INDEXSP:.INX,2018-06-14 16.00.00,"2783,21","2789,06","2776,52","2782,49",0
INDEXSP:.INX,2018-06-15 16.00.00,"2777,78","2782,81","2761,73","2779,66",0
INDEXSP:.INX,2018-06-18 16.00.00,"2765,79","2774,99","2757,12","2773,75",0
INDEXSP:.INX,2018-06-19 16.00.00,"2752,01","2765,05","2743,19","2762,59",0
INDEXSP:.INX,2018-06-20 16.00.00,"2769,73","2774,86","2763,91","2767,32",0
INDEXSP:.INX,2018-06-21 16.00.00,"2769,28","2769,28","2744,39","2749,76",0
INDEXSP:.INX,2018-06-22 16.00.00,"2760,79","2764,17","2752,68","2754,88",0
INDEXSP:.INX,2018-06-25 16.00.00,"2742,94","2742,94","2698,67","2717,07",0
INDEXSP:.INX,2018-06-26 16.00.00,"2722,12","2732,91","2715,6","2723,06",0
INDEXSP:.INX,2018-06-27 16.00.00,"2728,45","2746,09","2699,38","2699,63",0
INDEXSP:.INX,2018-06-28 16.00.00,"2698,69","2724,34","2691,99","2716,31",0
INDEXSP:.INX,2018-06-29 16.00.00,"2727,13","2743,26","2718,03","2718,37",0
INDEXSP:.INX,2018-07-02 16.00.00,"2704,95","2727,26","2698,95","2726,71",0
INDEXSP:.INX,2018-07-03 13.00.00,"2733,27","2736,58","2711,16","2713,22",0
INDEXSP:.INX,2018-07-05 16.00.00,"2724,19","2737,83","2716,02","2736,61",0
INDEXSP:.INX,2018-07-06 16.00.00,"2737,68","2764,41","2733,52","2759,82",0
INDEXSP:.INX,2018-07-09 16.00.00,"2768,51","2784,65","2768,51","2784,17",0
